pair;direction;rsi;signal_time;entry_time_str;exit_time_str;entry_price;exit_price;pnl_percent;hold_time;dynamic_sl;status;exit_reason;filter_info;filtered_out
ADAUSDT;Short;71.20420804322869;17.08.2025 3:55;17.08.2025 3:55;0;0,9377;0;0;0;0;Filtered;Filtered;Secondary TF Filter: Uptrend: avg_sma_change=1.07, no_rsi_extreme=True;1
ADAUSDT;Short;75.88693570268666;17.08.2025 4:30;17.08.2025 4:30;0;0,9502;0;0;0;0;Filtered;Filtered;Secondary TF Filter: Uptrend: avg_sma_change=1.07, no_rsi_extreme=True;1
ADAUSDT;Long;40.723308172855226;17.08.2025 18:40;17.08.2025 18:40;0;0,9596;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
ADAUSDT;Long;38.21067906646677;17.08.2025 19:05;17.08.2025 19:05;0;0,9549;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
ADAUSDT;Short;63.303962213445054;17.08.2025 23:10;17.08.2025 23:10;0;0,9643;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
ADAUSDT;Long;36.309293159869625;18.08.2025 2:35;18.08.2025 2:35;0;0,9318;0;0;0;0;Filtered;Filtered;Secondary TF Filter: Downtrend: avg_sma_change=-2.19, no_rsi_extreme=True;1
ADAUSDT;Long;30.11163426584214;18.08.2025 2:55;18.08.2025 2:55;0;0,9208;0;0;0;0;Filtered;Filtered;Secondary TF Filter: Downtrend: avg_sma_change=-2.19, no_rsi_extreme=True;1
ADAUSDT;Short;60.87447977909448;18.08.2025 17:50;18.08.2025 17:50;0;0,9247;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
ADAUSDT;Short;56.386524142396475;18.08.2025 22:50;18.08.2025 22:50;0;0,9285;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
ADAUSDT;Long;40.931368547320275;19.08.2025 0:35;19.08.2025 0:35;0;0,9179;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
ADAUSDT;Long;38.69014015760897;19.08.2025 4:15;19.08.2025 4:15;0;0,9046;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
ADAUSDT;Long;36.009888244809126;19.08.2025 4:30;19.08.2025 4:30;0;0,9;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
ADAUSDT;Short;60.25042009632868;19.08.2025 6:30;19.08.2025 6:30;0;0,9251;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
ADAUSDT;Short;61.259057962834284;19.08.2025 7:00;19.08.2025 7:00;0;0,9272;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
ADAUSDT;Long;46.065868929043354;19.08.2025 13:50;19.08.2025 13:50;0;0,923;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
ADAUSDT;Long;34.50841635077525;19.08.2025 15:15;19.08.2025 15:15;0;0,8984;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
ADAUSDT;Long;29.45105809507001;19.08.2025 16:30;19.08.2025 16:30;0;0,8679;0;0;0;0;Filtered;Filtered;Secondary TF Filter: Downtrend: avg_sma_change=-0.82, no_rsi_extreme=True;1
ADAUSDT;Short;63.190670709792165;20.08.2025 15:30;20.08.2025 15:30;0;0,8753;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
ADAUSDT;Short;60.784884787570235;20.08.2025 16:30;20.08.2025 16:30;0;0,8791;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
ADAUSDT;Long;48.07710764327281;22.08.2025 9:45;22.08.2025 9:45;0;0,8533;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
ADAUSDT;Long;30.015339979888765;22.08.2025 11:25;22.08.2025 11:25;22.08.2025 14:55;0,8396;0,9039;7,658408766;3,5;0,814412;Profit;Reverse Signal (Short);;0
ADAUSDT;Long;30.295880293120206;22.08.2025 11:45;22.08.2025 11:45;22.08.2025 14:55;0,8372;0,9039;7,967032967;3,166666667;0,812084;Profit;Reverse Signal (Short);;0
ADAUSDT;Long;27.194377642084376;22.08.2025 12:25;22.08.2025 12:25;22.08.2025 14:55;0,8292;0,9039;9,008683068;2,5;0,804324;Profit;Reverse Signal (Short);;0
ADAUSDT;Long;45.106608985672715;22.08.2025 12:40;22.08.2025 12:40;22.08.2025 14:55;0,8326;0,9039;8,563535912;2,25;0,807622;Profit;Reverse Signal (Short);;0
ADAUSDT;Short;71.82388375949967;22.08.2025 14:55;22.08.2025 14:55;0;0,9039;0;0;0;0;Filtered;Filtered;Secondary TF Filter: Uptrend: avg_sma_change=0.88, no_rsi_extreme=True;1
ADAUSDT;Short;66.86425922052118;22.08.2025 16:20;22.08.2025 16:20;0;0,9235;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
ADAUSDT;Short;65.46380489428392;22.08.2025 16:35;22.08.2025 16:35;0;0,9253;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
ADAUSDT;Long;33.89823134504347;23.08.2025 1:50;23.08.2025 1:50;0;0,9111;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
ADAUSDT;Long;30.35756665642309;23.08.2025 2:15;23.08.2025 2:15;0;0,9067;0;0;0;0;Filtered;Filtered;Secondary TF Filter: Recent bear cross at RSI_SMA=72.16;1
ADAUSDT;Long;33.614939822504766;23.08.2025 2:45;23.08.2025 2:45;0;0,8998;0;0;0;0;Filtered;Filtered;Secondary TF Filter: Recent bear cross at RSI_SMA=72.16;1
ADAUSDT;Short;64.333703045594;23.08.2025 6:10;23.08.2025 6:10;0;0,9303;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
ADAUSDT;Short;60.27071748484235;23.08.2025 7:00;23.08.2025 7:00;0;0,9316;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
ADAUSDT;Long;44.02164046611348;23.08.2025 9:30;23.08.2025 9:30;0;0,9189;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
ADAUSDT;Long;40.33312892140835;23.08.2025 10:45;23.08.2025 10:45;0;0,9144;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
ADAUSDT;Short;62.633224685341986;23.08.2025 23:30;23.08.2025 23:30;0;0,9156;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
ADAUSDT;Short;57.719365595702996;24.08.2025 0:05;24.08.2025 0:05;0;0,9154;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
ADAUSDT;Long;34.967668375526216;24.08.2025 7:00;24.08.2025 7:00;0;0,9044;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
ADAUSDT;Long;37.09577928244777;24.08.2025 10:40;24.08.2025 10:40;0;0,8938;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
ADAUSDT;Short;56.287458662285644;24.08.2025 15:35;24.08.2025 15:35;0;0,9018;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
ADAUSDT;Short;66.74271017275804;24.08.2025 18:00;24.08.2025 18:00;0;0,9204;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
ADAUSDT;Short;78.59960441174051;24.08.2025 19:20;24.08.2025 19:20;0;0,9578;0;0;0;0;Filtered;Filtered;Secondary TF Filter: Recent bull cross at RSI_SMA=40.18;1
ADAUSDT;Long;40.089702208159665;25.08.2025 1:00;25.08.2025 1:00;0;0,8989;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
ADAUSDT;Short;61.26472629382205;25.08.2025 3:00;25.08.2025 3:00;0;0,921;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
ADAUSDT;Short;59.9981826558436;25.08.2025 3:40;25.08.2025 3:40;0;0,9234;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
ADAUSDT;Long;36.43576398672743;25.08.2025 6:20;25.08.2025 6:20;0;0,8967;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
ADAUSDT;Long;36.470319214793925;25.08.2025 7:00;25.08.2025 7:00;25.08.2025 10:20;0,8883;0,861651;-3;3,333333333;0,861651;Loss;Stop Loss;;0
ADAUSDT;Long;33.0624235719753;25.08.2025 7:35;25.08.2025 7:35;25.08.2025 12:45;0,8785;0,8674;-1,263517359;5,166666667;0,852145;Loss;Reverse Signal (Short);;0
ADAUSDT;Long;34.04096807381288;25.08.2025 8:10;25.08.2025 8:10;25.08.2025 12:45;0,8713;0,8674;-0,447607024;4,583333333;0,845161;Loss;Reverse Signal (Short);;0
ADAUSDT;Long;40.97194481155045;25.08.2025 9:15;25.08.2025 9:15;0;0,8701;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
ADAUSDT;Long;30.70548350821521;25.08.2025 20:40;25.08.2025 20:40;0;0,8375;0;0;0;0;Filtered;Filtered;Secondary TF Filter: Downtrend: avg_sma_change=-1.56, no_rsi_extreme=True;1
ADAUSDT;Long;32.22780190978375;25.08.2025 21:00;25.08.2025 21:00;0;0,8335;0;0;0;0;Filtered;Filtered;Secondary TF Filter: Downtrend: avg_sma_change=-1.56, no_rsi_extreme=True;1
ADAUSDT;Long;43.567848272864325;25.08.2025 22:00;25.08.2025 22:00;0;0,8364;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
ADAUSDT;Short;60.06915686870794;26.08.2025 19:00;26.08.2025 19:00;0;0,8624;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
ADAUSDT;Short;64.3559378454494;26.08.2025 19:30;26.08.2025 19:30;0;0,8656;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
ADAUSDT;Short;60.14460293914939;26.08.2025 20:00;26.08.2025 20:00;0;0,8685;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
ADAUSDT;Short;62.81319012789984;26.08.2025 20:15;26.08.2025 20:15;0;0,8712;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
ADAUSDT;Long;44.42464120474482;27.08.2025 1:30;27.08.2025 1:30;0;0,8604;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
ADAUSDT;Short;61.72444137886254;27.08.2025 4:50;27.08.2025 4:50;0;0,8734;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
ADAUSDT;Long;32.65777891625012;27.08.2025 7:45;27.08.2025 7:45;27.08.2025 09:50;0,8563;0,8611;0,560551209;2,083333333;0,830611;Profit;Reverse Signal (Short);;0
ADAUSDT;Short;58.212390672809754;27.08.2025 15:20;27.08.2025 15:20;0;0,872;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
ADAUSDT;Long;37.91644611957223;27.08.2025 22:20;27.08.2025 22:20;0;0,8533;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
ADAUSDT;Short;64.29054685597973;28.08.2025 5:20;28.08.2025 5:20;0;0,8697;0;0;0;0;Filtered;Filtered;Secondary TF Filter: Recent bull cross at RSI_SMA=48.92;1
DOTUSDT;Short;58.22467978703848;29.07.2025 13:30;29.07.2025 13:30;0;4,03;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
DOTUSDT;Long;40.57474122097349;29.07.2025 14:40;29.07.2025 14:40;0;3,963;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
DOTUSDT;Long;36.30769084806917;29.07.2025 14:55;29.07.2025 14:55;0;3,928;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
DOTUSDT;Long;38.68978383925919;29.07.2025 15:40;29.07.2025 15:40;0;3,915;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
DOTUSDT;Long;40.502146858460954;29.07.2025 16:40;29.07.2025 16:40;0;3,88;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
DOTUSDT;Long;40.93362335094894;30.07.2025 10:00;30.07.2025 10:00;0;3,836;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
DOTUSDT;Long;30.477376902011315;30.07.2025 12:10;30.07.2025 12:10;30.07.2025 15:05;3,752;3,818;1,759061834;2,916666667;3,63944;Profit;Reverse Signal (Short);;0
DOTUSDT;Short;56.689346876754;30.07.2025 15:20;30.07.2025 15:20;0;3,819;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
DOTUSDT;Long;38.63661398268409;30.07.2025 19:25;30.07.2025 19:25;0;3,728;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
DOTUSDT;Short;62.81471667585661;31.07.2025 0:00;31.07.2025 0:00;0;3,803;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
DOTUSDT;Short;71.27147630719693;31.07.2025 1:10;31.07.2025 1:10;0;3,841;0;0;0;0;Filtered;Filtered;Secondary TF Filter: Recent bull cross at RSI_SMA=38.61;1
DOTUSDT;Short;65.40677441001978;31.07.2025 4:00;31.07.2025 4:00;0;3,871;0;0;0;0;Filtered;Filtered;Secondary TF Filter: Uptrend: avg_sma_change=1.26, no_rsi_extreme=True;1
DOTUSDT;Short;60.54985279455196;31.07.2025 5:30;31.07.2025 5:30;0;3,884;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
DOTUSDT;Short;47.80178432530717;31.07.2025 11:05;31.07.2025 11:05;0;3,904;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
DOTUSDT;Long;33.775626746015504;31.07.2025 13:35;31.07.2025 13:35;31.07.2025 16:45;3,809;3,837;0,735101076;3,166666667;3,69473;Profit;Reverse Signal (Short);;0
DOTUSDT;Long;36.22052831472617;31.07.2025 14:45;31.07.2025 14:45;0;3,768;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
DOTUSDT;Long;40.55370451268858;31.07.2025 19:50;31.07.2025 19:50;0;3,753;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
DOTUSDT;Long;37.28337400470432;31.07.2025 20:10;31.07.2025 20:10;0;3,736;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
DOTUSDT;Long;42.995238250365176;31.07.2025 20:55;31.07.2025 20:55;0;3,739;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
DOTUSDT;Long;38.380143036846135;31.07.2025 22:50;31.07.2025 22:50;0;3,687;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
DOTUSDT;Short;60.875073003835716;01.08.2025 12:35;01.08.2025 12:35;0;3,666;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
DOTUSDT;Long;39.07995153321587;01.08.2025 18:05;01.08.2025 18:05;0;3,577;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
DOTUSDT;Long;38.391379085435;01.08.2025 18:20;01.08.2025 18:20;0;3,566;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
DOTUSDT;Long;36.202730382919135;01.08.2025 22:55;01.08.2025 22:55;0;3,508;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
DOTUSDT;Short;60.18501984097939;02.08.2025 5:10;02.08.2025 5:10;0;3,617;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
DOTUSDT;Long;31.56480955973616;02.08.2025 7:00;02.08.2025 7:00;02.08.2025 12:25;3,544;3,548;0,112866817;5,416666667;3,43768;Profit;Reverse Signal (Short);;0
DOTUSDT;Long;38.47996185987118;02.08.2025 18:35;02.08.2025 18:35;0;3,459;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
DOTUSDT;Long;35.647244526282265;02.08.2025 18:55;02.08.2025 18:55;0;3,445;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
DOTUSDT;Short;62.89167539493861;03.08.2025 3:00;03.08.2025 3:00;0;3,551;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
DOTUSDT;Short;63.511710598746845;03.08.2025 7:15;03.08.2025 7:15;0;3,571;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
DOTUSDT;Short;62.29779895855527;03.08.2025 7:40;03.08.2025 7:40;0;3,574;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
DOTUSDT;Short;60.73667827989339;03.08.2025 10:50;03.08.2025 10:50;0;3,592;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
DOTUSDT;Short;64.96829051323358;04.08.2025 1:10;04.08.2025 1:10;0;3,647;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
DOTUSDT;Short;56.744853120955895;04.08.2025 7:50;04.08.2025 7:50;0;3,641;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
DOTUSDT;Short;73.15989686562291;04.08.2025 14:30;04.08.2025 14:30;0;3,701;0;0;0;0;Filtered;Filtered;Secondary TF Filter: Recent bull cross at RSI_SMA=58.29;1
DOTUSDT;Long;32.611611537467255;04.08.2025 19:45;04.08.2025 19:45;0;3,677;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
DOTUSDT;Short;58.84629919996729;04.08.2025 21:55;04.08.2025 21:55;0;3,718;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
DOTUSDT;Short;62.34526268376641;04.08.2025 22:15;04.08.2025 22:15;0;3,727;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
DOTUSDT;Short;55.436688365194755;04.08.2025 23:00;04.08.2025 23:00;0;3,726;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
DOTUSDT;Long;40.08111213259521;05.08.2025 2:45;05.08.2025 2:45;0;3,694;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
DOTUSDT;Long;31.8074962614631;05.08.2025 4:05;05.08.2025 4:05;05.08.2025 10:00;3,666;3,652;-0,381887616;5,916666667;3,55602;Loss;Reverse Signal (Short);;0
DOTUSDT;Long;30.254989776387262;05.08.2025 7:45;05.08.2025 7:45;0;3,607;0;0;0;0;Filtered;Filtered;Secondary TF Filter: Downtrend: avg_sma_change=-1.77, no_rsi_extreme=True;1
DOTUSDT;Long;28.627908264870143;05.08.2025 8:00;05.08.2025 8:00;0;3,599;0;0;0;0;Filtered;Filtered;Secondary TF Filter: Downtrend: avg_sma_change=-1.77, no_rsi_extreme=True;1
DOTUSDT;Short;63.456200897583905;05.08.2025 10:15;05.08.2025 10:15;0;3,652;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
DOTUSDT;Short;69.05740191003844;05.08.2025 10:45;05.08.2025 10:45;05.08.2025 13:25;3,68;3,665;0,407608696;2,666666667;3,7904;Profit;Reverse Signal (Long);;0
DOTUSDT;Short;70.12204179296695;05.08.2025 11:15;05.08.2025 11:15;05.08.2025 13:25;3,691;3,665;0,704416147;2,166666667;3,80173;Profit;Reverse Signal (Long);;0
DOTUSDT;Short;72.68385266205148;05.08.2025 11:35;05.08.2025 11:35;05.08.2025 13:25;3,699;3,665;0,919167343;1,833333333;3,80997;Profit;Reverse Signal (Long);;0
DOTUSDT;Long;36.68276194940146;05.08.2025 14:55;05.08.2025 14:55;0;3,608;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
DOTUSDT;Short;62.40352741002244;05.08.2025 23:50;05.08.2025 23:50;0;3,614;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
DOTUSDT;Long;42.19451300445005;06.08.2025 4:30;06.08.2025 4:30;0;3,565;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
DOTUSDT;Short;59.49893512049184;06.08.2025 5:50;06.08.2025 5:50;0;3,616;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
DOTUSDT;Short;59.483941337880474;06.08.2025 7:35;06.08.2025 7:35;0;3,633;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
DOTUSDT;Short;61.542777885486224;06.08.2025 15:40;06.08.2025 15:40;0;3,649;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
DOTUSDT;Short;62.3173628923945;06.08.2025 16:10;06.08.2025 16:10;0;3,67;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
DOTUSDT;Long;35.155991769814605;07.08.2025 3:30;07.08.2025 3:30;0;3,651;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
DOTUSDT;Long;36.07660079989358;07.08.2025 4:00;07.08.2025 4:00;0;3,649;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
DOTUSDT;Short;61.296684418380806;07.08.2025 6:35;07.08.2025 6:35;0;3,678;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
DOTUSDT;Short;58.38614256116014;07.08.2025 6:50;07.08.2025 6:50;0;3,679;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
DOTUSDT;Short;61.514301621997014;07.08.2025 7:25;07.08.2025 7:25;0;3,688;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
DOTUSDT;Short;78.81259199650684;07.08.2025 11:30;07.08.2025 11:30;0;3,775;0;0;0;0;Filtered;Filtered;Secondary TF Filter: Recent bull cross at RSI_SMA=60.18;1
DOTUSDT;Short;77.59356803398703;07.08.2025 11:50;07.08.2025 11:50;0;3,781;0;0;0;0;Filtered;Filtered;Secondary TF Filter: Recent bull cross at RSI_SMA=60.18;1
DOTUSDT;Short;74.47329558777886;07.08.2025 12:05;07.08.2025 12:05;0;3,786;0;0;0;0;Filtered;Filtered;Secondary TF Filter: Recent bull cross at RSI_SMA=60.18;1
DOTUSDT;Long;41.83141812796099;07.08.2025 17:40;07.08.2025 17:40;0;3,737;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
DOTUSDT;Short;72.49415439889457;07.08.2025 20:50;07.08.2025 20:50;0;3,806;0;0;0;0;Filtered;Filtered;Secondary TF Filter: Uptrend: avg_sma_change=1.04, no_rsi_extreme=True;1
DOTUSDT;Short;66.55961321347512;07.08.2025 21:05;07.08.2025 21:05;0;3,804;0;0;0;0;Filtered;Filtered;Secondary TF Filter: Uptrend: avg_sma_change=1.04, no_rsi_extreme=True;1
DOTUSDT;Short;69.27137047819724;07.08.2025 21:35;07.08.2025 21:35;0;3,818;0;0;0;0;Filtered;Filtered;Secondary TF Filter: Uptrend: avg_sma_change=1.17, no_rsi_extreme=True;1
DOTUSDT;Short;64.74071689999383;07.08.2025 22:25;07.08.2025 22:25;0;3,833;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
DOTUSDT;Short;64.56958301436596;07.08.2025 23:50;07.08.2025 23:50;0;3,861;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
DOTUSDT;Short;61.49983229971817;08.08.2025 7:40;08.08.2025 7:40;0;3,912;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
DOTUSDT;Long;37.83184440283511;08.08.2025 13:00;08.08.2025 13:00;0;3,883;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
DOTUSDT;Short;72.39021369402087;08.08.2025 18:20;08.08.2025 18:20;09.08.2025 02:25;3,982;4,009;-0,678051231;8,083333333;4,10146;Loss;Timeout;;0
DOTUSDT;Short;58.300429902327714;09.08.2025 2:25;09.08.2025 2:25;0;4,009;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
DOTUSDT;Short;67.36068828425931;09.08.2025 5:40;09.08.2025 5:40;0;4,071;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
DOTUSDT;Short;57.34662131839331;09.08.2025 19:20;09.08.2025 19:20;0;4,127;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
DOTUSDT;Long;40.928379575158054;10.08.2025 3:15;10.08.2025 3:15;0;4,114;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
DOTUSDT;Long;35.68285988592956;10.08.2025 6:35;10.08.2025 6:35;0;4,076;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
DOTUSDT;Long;37.90211905748878;10.08.2025 6:50;10.08.2025 6:50;0;4,073;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
DOTUSDT;Long;37.08600241029677;10.08.2025 8:15;10.08.2025 8:15;0;4,006;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
DOTUSDT;Short;65.08900148181158;10.08.2025 15:30;10.08.2025 15:30;0;4,066;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
DOTUSDT;Short;61.72375216439425;10.08.2025 15:45;10.08.2025 15:45;0;4,063;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
DOTUSDT;Short;57.80390068968512;10.08.2025 16:10;10.08.2025 16:10;0;4,062;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
DOTUSDT;Short;59.59218904606229;10.08.2025 19:15;10.08.2025 19:15;0;4,085;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
DOTUSDT;Short;60.34229031515553;10.08.2025 19:35;10.08.2025 19:35;0;4,087;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
DOTUSDT;Long;40.17487070569645;10.08.2025 21:15;10.08.2025 21:15;0;4,039;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
DOTUSDT;Long;41.73330933334139;10.08.2025 21:45;10.08.2025 21:45;0;4,031;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
DOTUSDT;Short;61.917451417101304;11.08.2025 3:00;11.08.2025 3:00;0;4,135;0;0;0;0;Filtered;Filtered;Secondary TF Filter: Uptrend: avg_sma_change=1.96, no_rsi_extreme=True;1
DOTUSDT;Long;29.176986370796442;11.08.2025 8:10;11.08.2025 8:10;11.08.2025 11:45;4,046;3,92462;-3;3,583333333;3,92462;Loss;Stop Loss;;0
DOTUSDT;Long;25.202074867204175;11.08.2025 12:00;11.08.2025 12:00;11.08.2025 14:40;3,937;3,951;0,355600711;2,666666667;3,81889;Profit;Reverse Signal (Short);;0
DOTUSDT;Long;32.26689972634459;11.08.2025 13:15;11.08.2025 13:15;11.08.2025 14:40;3,906;3,951;1,152073733;1,416666667;3,78882;Profit;Reverse Signal (Short);;0
DOTUSDT;Long;32.35473926291003;11.08.2025 22:25;11.08.2025 22:25;0;3,834;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
DOTUSDT;Short;57.79338878776164;12.08.2025 1:50;12.08.2025 1:50;0;3,895;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
DOTUSDT;Short;63.00553710519403;12.08.2025 2:50;12.08.2025 2:50;0;3,922;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
DOTUSDT;Short;63.45973601596737;12.08.2025 13:00;12.08.2025 13:00;0;3,957;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
DOTUSDT;Short;65.53109634289531;12.08.2025 13:15;12.08.2025 13:15;0;3,973;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
DOTUSDT;Short;73.33453008320203;12.08.2025 16:00;12.08.2025 16:00;0;4,085;0;0;0;0;Filtered;Filtered;Secondary TF Filter: Uptrend: avg_sma_change=2.51, no_rsi_extreme=True;1
DOTUSDT;Short;77.60340301112419;12.08.2025 17:10;12.08.2025 17:10;0;4,196;0;0;0;0;Filtered;Filtered;Secondary TF Filter: Uptrend: avg_sma_change=2.59, no_rsi_extreme=True;1
DOTUSDT;Long;42.69836043865025;13.08.2025 2:15;13.08.2025 2:15;0;4,12;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
DOTUSDT;Short;61.12173000994723;13.08.2025 4:35;13.08.2025 4:35;0;4,206;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
DOTUSDT;Short;58.60704206330638;13.08.2025 8:45;13.08.2025 8:45;0;4,216;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
DOTUSDT;Short;58.112983914590856;13.08.2025 9:40;13.08.2025 9:40;0;4,23;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
DOTUSDT;Short;67.05976823054138;13.08.2025 10:45;13.08.2025 10:45;0;4,281;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
DOTUSDT;Short;59.24271471449309;13.08.2025 23:10;13.08.2025 23:10;0;4,291;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
DOTUSDT;Long;35.74940422936986;14.08.2025 6:25;14.08.2025 6:25;0;4,238;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
DOTUSDT;Long;35.68995377144273;14.08.2025 9:05;14.08.2025 9:05;0;4,196;0;0;0;0;Filtered;Filtered;Weak Entry Signal;1
